problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
COCI-2024-CONTEST_#4-putovanje,Qwen3-8B-Non-Thinking,putovanje_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,4.38671875
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.27%,2.410,15.5
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,251.375
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.27%,2.420,0.00390625
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,12.89453125
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,9.09%,2.410,251.375
COCI-2024-CONTEST_#4-roboti,Qwen3-8B-Non-Thinking,roboti_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,3.69921875
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,2.83984375
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,2.83984375
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,0.00390625
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.120,3.35546875
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,5.93359375
COCI-2024-CONTEST_#5-bitovi,Qwen3-8B-Non-Thinking,bitovi_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,4.64453125
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,1.55859375
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.390,1.75
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_2.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.100,1.5546875
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_4.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.170,2.328125
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_5.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.060,1.5546875
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-piratski,Qwen3-8B-Non-Thinking,piratski_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,4.390625
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,5.18359375
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.440,4.21484375
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,4.03125
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.440,7.86328125
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,4.80078125
COCI-2024-CONTEST_#5-rolete,Qwen3-8B-Non-Thinking,rolete_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,2.50390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-trokut,Qwen3-8B-Non-Thinking,trokut_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,0.00390625
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0.00390625
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CONTEST_#5-zlagalica,Qwen3-8B-Non-Thinking,zlagalica_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.420,7.265625
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.450,26.9375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.420,7.171875
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.410,14.6953125
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,,0.00%,0.220,8.7734375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.410,34.55078125
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.420,29.18359375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-cern,Qwen3-8B-Non-Thinking,cern_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,,0.00%,4.420,26.93359375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-koreografija,Qwen3-8B-Non-Thinking,koreografija_Qwen3-8B-Non-Thinking_0.cpp,UNKNOWN,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-koreografija,Qwen3-8B-Non-Thinking,koreografija_Qwen3-8B-Non-Thinking_2.cpp,UNKNOWN,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-koreografija,Qwen3-8B-Non-Thinking,koreografija_Qwen3-8B-Non-Thinking_3.cpp,UNKNOWN,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-koreografija,Qwen3-8B-Non-Thinking,koreografija_Qwen3-8B-Non-Thinking_4.cpp,UNKNOWN,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-koreografija,Qwen3-8B-Non-Thinking,koreografija_Qwen3-8B-Non-Thinking_6.cpp,UNKNOWN,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,,0.00%,0.090,9.02734375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,,1.75%,1.110,9.02734375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,,0.00%,0.180,9.375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-ministarstvo,Qwen3-8B-Non-Thinking,ministarstvo_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,,1.75%,0.080,5.15625
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,,0.00%,0.070,20.1171875
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,,0.00%,0.080,20.1171875
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,,0.00%,0.070,20.375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,,0.00%,0.070,20.62890625
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,,0.00%,0.070,20.375
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,,0.00%,0.070,12.640625
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,,0.00%,0.080,20.1171875
COCI-2024-CROATIAN_OLYMPIAD_IN_INFORMATICS-sirologija,Qwen3-8B-Non-Thinking,sirologija_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,,0.00%,0.070,20.1171875
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,22,24.44%,41.67%,3.610,18.82421875
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,22,24.44%,41.67%,3.630,36.1015625
COCI-2025-CONTEST_#1-hijerarhija,Qwen3-8B-Non-Thinking,hijerarhija_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,3.600,35.6484375
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,0
COCI-2025-CONTEST_#1-osobna,Qwen3-8B-Non-Thinking,osobna_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,3.62109375
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,3.5625
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,20,28.57%,47.92%,0.100,2.84765625
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,3.62109375
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,2.84765625
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,3.62109375
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,3.62109375
COCI-2025-CONTEST_#1-skokovi,Qwen3-8B-Non-Thinking,skokovi_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,2.84765625
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.000,0
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,0
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.070,0
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.000,0
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.070,0.00390625
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-uciteljica,Qwen3-8B-Non-Thinking,uciteljica_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.28%,5.900,1.5546875
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,15.03125
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,13.75
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,13.48828125
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,13.48828125
COCI-2025-CONTEST_#1-zbunjenost,Qwen3-8B-Non-Thinking,zbunjenost_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,15,12.50%,33.87%,0.110,13.90234375
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,1.5546875
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.060,1.55078125
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,1.5546875
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,8.20%,0.060,1.5546875
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.060,1.5546875
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.060,1.5546875
COCI-2025-CONTEST_#2-blistavost,Qwen3-8B-Non-Thinking,blistavost_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,1.5546875
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,6,8.57%,12.24%,0.120,1.55859375
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,1.55859375
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.210,1.55859375
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,19,27.14%,51.02%,2.440,192.33984375
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,6,8.57%,12.24%,0.420,1.55859375
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.110,1.55859375
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#2-igre,Qwen3-8B-Non-Thinking,igre_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,1.55859375
COCI-2025-CONTEST_#2-paradoks,Qwen3-8B-Non-Thinking,paradoks_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,5.13%,0.060,0
COCI-2025-CONTEST_#2-paradoks,Qwen3-8B-Non-Thinking,paradoks_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,5.13%,0.050,0
COCI-2025-CONTEST_#2-paradoks,Qwen3-8B-Non-Thinking,paradoks_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,5.13%,0.060,0
COCI-2025-CONTEST_#2-paradoks,Qwen3-8B-Non-Thinking,paradoks_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
COCI-2025-CONTEST_#2-paradoks,Qwen3-8B-Non-Thinking,paradoks_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
